bookID,title,author,rating,pages
13634,Tomie 2  Part 2,Junji Ito,3.86,247
13647,Voices,Ursula K. Le Guin,3.88,341
13648,Gifts,Ursula K. Le Guin,3.7,286
13649,Lao Tzu,Lao Tzu,4.3,125
13650,The Wave in the Mind,Ursula K. Le Guin,4.3,314
13651,The Dispossessed,Ursula K. Le Guin,4.22,387
13653,Five Complete Novels,Ursula K. Le Guin,4.13,579
13654,Tehanu,Ursula K. Le Guin,3.94,281
13657,Changing Planes,Ursula K. Le Guin,3.83,239
13658,The Other Wind,Ursula K. Le Guin,4.12,211
13659,Tales from Earthsea,Ursula K. Le Guin,4.04,280
13660,Jane on Her Own,Ursula K. Le Guin,4.17,48
13662,The Tombs of Atuan,Ursula K. Le Guin,4.09,180
13664,Catwings,Ursula K. Le Guin,4.09,40
13666,Wonderful Alexander and the Catwings,Ursula K. Le Guin,4.13,42
13667,The Farthest Shore,Ursula K. Le Guin,4.12,259
13674,The Life and Games of Mikhail Tal,Mikhail Tal,4.52,496
13677,Tal-Botvinnik 1960,Mikhail Tal,4.55,220
13719,Cromartie High School Vol. 06,Eiji Nonaka,4.21,176
13720,Cromartie High School Vol. 05,Eiji Nonaka,4.28,168
13722,Cromartie High School Vol. 01,Eiji Nonaka,4,158
13724,Cromartie High School Vol. 02,Eiji Nonaka,4.19,161
13727,Bleach Volume 16,Tite Kubo,4.34,208
13728,Bleach Volume 13,Tite Kubo,4.36,208
13729,Bleach Volume 10,Tite Kubo,4.28,208
13730,Bleach Volume 18,Tite Kubo,4.34,208
13731,Bleach Volume 17,Tite Kubo,4.35,208
13733,Bleach Volume 19,Tite Kubo,4.36,216
13735,Bleach Volume 20,Tite Kubo,4.36,216
13737,The Twelve Kingdoms,Fuyumi Ono,4.2,464
13739,Twelve Fair Kingdoms,Suzette Haden Elgin,3.99,195
13741,Crest of the Stars 2,Hiroyuki Morioka,4.11,222
13743,Crest of the Stars 3,Hiroyuki Morioka,4.25,203
13746,Julie and Julia,Julie Powell,3.7,307
13752,The Master of Go,Yasunari Kawabata,3.84,189
13759,Conrad's Fate,Diana Wynne Jones,4.05,400
13762,Rocketman,Nancy Conrad,4.08,301
13764,Red River Vol. 14,Chie Shinohara,4.44,191
13765,Red River Vol. 15,Chie Shinohara,4.45,191
13767,Red River Vol. 16,Chie Shinohara,4.45,191
13769,Red River Vol. 17,Chie Shinohara,4.44,189
13783,Tramps Like Us Volume 8,Yayoi Ogawa,4.3,192
13784,Tramps Like Us Volume 9,Yayoi Ogawa,4.32,185
13785,Tramps Like Us Volume 11,Yayoi Ogawa,4.28,182
13786,Tramps Like Us Volume 12,Yayoi Ogawa,4.37,179
13797,Suki's Kimono,Chieri Uegaki,4.19,32
13800,The Interpreter,Suki Kim,3.56,304
13806,The Thousandfold Thought,R. Scott Bakker,3.93,560
13807,Flight of the Nighthawks,Raymond E. Feist,3.96,368
13812,Magician,Raymond E. Feist,4.17,485
13814,Into a Dark Realm,Raymond E. Feist,4,319
13820,Manna from Heaven,Roger Zelazny,3.95,255
13821,Lord of Light,Roger Zelazny,4.1,296
13823,Roger Zelazny's To Rule in Amber,John Gregory Betancourt,3.77,310
13829,Terrier,Tamora Pierce,4.15,581
13831,Alanna,Tamora Pierce,4.26,274
13832,Young Warriors,Tamora Pierce,3.91,312
13833,Emperor Mage,Tamora Pierce,4.29,358
13834,The Realms of the Gods,Tamora Pierce,4.32,347
13835,In the Hand of the Goddess,Tamora Pierce,4.24,264
13836,Wild Magic,Tamora Pierce,4.32,362
13837,Lioness Rampant,Tamora Pierce,4.28,384
13839,The Botany of Desire,Michael Pollan,4.06,297
13845,More Milly Molly Mandy,Joyce Lankester Brisley,4.12,224
13847,Essence and Alchemy,Mandy Aftel,4.09,256
13853,The Lion the Witch and the Wardrobe,C.S. Lewis,4.21,112
13854,Promise of the Witch King,R.A. Salvatore,4.17,373
13860,The Wizard's Apprentice,Jackie French Koller,3.8,175
13872,Geek Love,Katherine Dunn,3.97,348
13876,Dear God Help,Barbara Park,3.97,144
13878,Prince of the Blood,Raymond E. Feist,3.98,429
13879,Shards of a Broken Crown,Raymond E. Feist,4.02,417
13881,Rage of a Demon King,Raymond E. Feist,4.05,436
13890,A Crown of Swords,Robert Jordan,4.04,880
13891,Winter's Heart,Robert Jordan,3.94,780
13895,The Fires of Heaven,Robert Jordan,4.16,912
13912,A Beautiful Mind,Sylvia Nasar,4.13,461
13913,How To Have A Beautiful Mind,Edward de Bono,3.62,232
13914,The State of Mind Called Beautiful,Sayadaw U. Pandita,4.22,170
13922,Wolfskin,Juliet Marillier,4.01,544
13923,Blade of Fortriu,Juliet Marillier,4.09,496
13924,The Dark Mirror,Juliet Marillier,3.97,512
13925,Child of the Prophecy,Juliet Marillier,4.12,596
13927,Son of the Shadows,Juliet Marillier,4.33,608
13929,Wildwood Dancing,Juliet Marillier,4.09,407
13930,Foxmask,Juliet Marillier,4.1,670
13932,The Noonday Demon,Andrew Solomon,4.18,576
13939,My Secret,Frank Warren,4.34,144
13943,The Secret Lives of Men and Women,Frank Warren,4.37,144
13944,The Secret Life of Houdini,William Kalush,3.87,592
13947,The Golden Key,Melanie Rawn,3.82,1074
13951,The Case Of The Golden Key,James Preller,3.88,80
13954,Mandie and the Jumping Juniper,Lois Gladys Leppard,3.89,160
13956,Wise Child,Monica Furlong,4.14,228
13964,The Boys of the Archangel Raphael,Konrad Eisenbichler,2,498
13965,King Solomon's Ring,Konrad Lorenz,4.23,192
13968,The Konrad Saga,David S. Garnett,3.57,608
13979,Aerie,Mercedes Lackey,3.95,291
13980,Sanctuary,Mercedes Lackey,4.01,448
13981,Fortune's Fool,Mercedes Lackey,3.83,362
13982,The Fairy Godmother,Mercedes Lackey,3.97,479
13983,The Wizard of London,Mercedes Lackey,3.79,384
13985,By Slanderous Tongues,Mercedes Lackey,3.9,544
13986,Arrows of the Queen,Mercedes Lackey,4.14,320
13987,Phoenix and Ashes,Mercedes Lackey,4.01,480
13988,Crossroads and Other Tales of Valdemar,Mercedes Lackey,3.87,338
13990,Storm Warning,Mercedes Lackey,4.03,428
13991,This Rough Magic,Mercedes Lackey,3.86,893
13993,Joust,Mercedes Lackey,4.02,448
13994,Winds of Fury,Mercedes Lackey,4.05,423
13995,Winds of Fate,Mercedes Lackey,4.04,458
13996,Alta,Mercedes Lackey,4.03,434
13997,The Serpent's Shadow,Mercedes Lackey,3.99,394
13998,Storm Rising,Mercedes Lackey,4.02,412
14000,Exile's Valor,Mercedes Lackey,4.19,438
14002,Sword of Ice and Other Tales of Valdemar,Mercedes Lackey,3.85,350
14003,The River's Gift,Mercedes Lackey,3.9,128
14004,Jinx High,Mercedes Lackey,3.83,335
14007,Owlknight,Mercedes Lackey,3.98,450
14008,Bedlam's Edge,Mercedes Lackey,3.92,384
14009,Owlflight,Mercedes Lackey,3.98,342
14013,Winter Moon,Mercedes Lackey,3.78,393
14014,Arrow's Fall,Mercedes Lackey,4.19,319
14016,Difficult Conversations,Bruce Patton,4.09,250
14026,The Scarlet Gang of Asakusa,Yasunari Kawabata,3.36,181
14029,Beauty and Sadness,Yasunari Kawabata,3.85,206
14030,The Dancing Girl of Izu and Other Stories,Yasunari Kawabata,3.78,176
14031,Palm-of-the-Hand Stories,Yasunari Kawabata,3.99,288
14032,House of the Sleeping Beauties and Other Stories,Yasunari Kawabata,3.67,148
14033,First Snow on Fuji,Yasunari Kawabata,3.85,227
14043,Romanee Conti,Richard Olney,3.75,208
14045,As I Crossed a Bridge of Dreams,Lady Sarashina,3.82,148
14046,The Time Traveler's Wife,Audrey Niffenegger,3.97,518
14049,The Part-Time Wife,Maureen Child,3.6,179
14051,Part-Time Wife,Susan Mallery,3.97,256
14054,The Little Friend,Donna Tartt,3.46,555
14056,The Littles and Their Amazing New Friend,John Lawrence Peterson,3.87,112
14060,Little House Friends,Laura Ingalls Wilder,4.04,80
14063,The Legend of the Poinsettia,Tomie dePaola,4.19,32
14064,I Am Legend,Richard Matheson,4.07,160
14069,Throne of Jade,Naomi Novik,3.89,398
14072,Thrones Dominations,Dorothy L. Sayers,3.89,322
14075,A Throne in Brussels,Paul Belien,4.14,384
14082,Malgudi Days,R.K. Narayan,4.21,264
14084,The Magic Barrel,Bernard Malamud,3.99,240
14089,Prtear Vol. 4,Junichi Sat,3.96,180
14091,Prtear Vol. 3,Junichi Sat,3.95,172
14092,Prtear Vol. 2,Junichi Sat,4,182
14093,Zinn & the Art of Road Bike Maintenance,Lennard Zinn,4.29,356
14095,A Power Governments Cannot Suppress,Howard Zinn,4.27,293
14096,Wherever You Go There You Are,Jon Kabat-Zinn,4.12,304
14098,Mindfulness for Beginners,Jon Kabat-Zinn,3.82,3
14106,Grammar Snobs Are Great Big Meanies,June Casagrande,3.78,199
14107,Death of a Snob,M.C. Beaton,3.78,192
14115,Beauty is the Beast Vol. 4,Tomo Matsumoto,3.79,208
14117,Beauty and the Beast,Max Eilenberg,4.37,64
14118,Disney's Beauty and the Beast,Teddy Slater,4.41,24
14142,The Art of Loving,Erich Fromm,4.04,192
14168,Inattentional Blindness,Arien Mack,4.2,287
14169,Touching the Rock,John M. Hull,3.98,248
14173,Blindness and Insight,Paul De Man,4.12,342
14176,Yiddish with Dick and Jane,Ellis Weiner,3.92,112
14177,A Treasury of Dick and Jane and Friends,Pearson Scott Foresman,4.13,200
14179,The Complete Dick Tracy Volume 1,Chester Gould,4.02,352
14181,Do Androids Dream Of Electric Sheep,Philip K. Dick,4.08,224
14182,Four Novels of the 1960s,Philip K. Dick,4.38,830
14183,The Philip K. Dick Reader,Philip K. Dick,4.28,422
14184,The Shifting Realities of Philip K. Dick,Philip K. Dick,4.09,384
14186,The Collected Stories of Philip K. Dick 3,Philip K. Dick,4.26,414
14188,The Minority Report,Philip K. Dick,4.19,396
14194,A Man's Protection,Jayne Castle,3.88,186
14214,Hunger,Lan Samantha Chang,3.92,192
14227,The Diezmo,Rick Bass,3.46,224
14228,Colter,Rick Bass,3.88,208
14230,The Hermit's Story,Rick Bass,4.12,192
14236,Gould's Book of Fish,Richard Flanagan,3.69,449
14241,The Liars' Club,Mary Karr,3.93,320
14242,The Pretender,Celeste Bradley,3.98,358
14243,The Impostor,Celeste Bradley,3.91,369
14248,Small Wonder,Barbara Kingsolver,4.01,264
14249,Prodigal Summer,Barbara Kingsolver,4,444
14257,English Passengers,Matthew Kneale,4.06,446
14263,Independent People,Halldr Laxness,4.17,544
14264,World Light,Halldr Laxness,4.14,624
14265,Under the Glacier,Halldr Laxness,3.59,240
14266,Paradise Reclaimed,Halldr Laxness,3.77,304
14267,Iceland's Bell,Halldr Laxness,3.89,425
14268,The Atom Station,Halldr Laxness,3.55,192
14279,Carried Away,Alice Munro,4.15,608
14282,Runaway,Alice Munro,3.98,335
14283,Something I've Been Meaning to Tell You,Alice Munro,4.1,246
14284,The Beggar Maid,Alice Munro,3.93,210
14285,Lives of Girls and Women,Alice Munro,3.99,277
14289,Coin Locker Babies,Ry Murakami,3.68,393
14295,Pastoralia,George Saunders,4.11,188
14300,Good Faith,Jane Smiley,3.26,432
14305,The Greenlanders,Jane Smiley,3.9,608
14318,Chronicles,Bob Dylan,3.98,320
14319,The Essential Interviews,Bob Dylan,4.11,447
14320,The Bob Dylan Encyclopedia,Michael Gray,4.27,800
14326,Going Native,Stephen Wright,3.58,320
14345,Rain of Gold,Victor Villaseor,4.48,576
14358,A Ring of Endless Light,Madeleine L'Engle,4.15,332
14362,Bless Me Ultima,Rudolfo Anaya,3.77,290
14367,Island of the Blue Dolphins,Scott O'Dell,3.83,4
14375,A Reading Guide to Island of the Blue Dolphins,Patricia McHugh,3.89,64
14376,Einstein's Dreams,Alan Lightman,4.07,144
14378,Sweet Dreams Mimi,Julie Aigner-Clark,3.13,16
14384,A Hunger Like No Other,Kresley Cole,4.19,356
14385,The Price of Pleasure,Kresley Cole,4,353
14386,If You Dare,Kresley Cole,4,349
14389,Organic Church,Neil Cole,3.88,237
14393,Chekhov's Doctors,Anton Chekhov,4.04,228
14403,The Story of Ruby Bridges,Robert Coles,4.43,32
14406,The Complete Lyrics of Cole Porter,Cole Porter,4.53,544
14414,Barron's Book Notes,Michael Spring,3.67,120
14427,The spire William Golding,Steve Eddy,3.6,135
14428,The Inheritors,William Golding,3.52,240
14430,The Pyramid,William Golding,3.33,217
14455,President Nixon,Richard Reeves,3.96,704
14456,Awakenings,Oliver Sacks,4.1,464
14460,Kitty Goes to Washington,Carrie Vaughn,3.87,342
14461,Kitty and the Midnight Hour,Carrie Vaughn,3.66,259
14462,Not Since Carrie,Ken Mandelbaum,4.09,384
14463,Kitty Takes a Holiday,Carrie Vaughn,3.91,303
14467,The Best Short Stories of O. Henry,O. Henry,4.26,368
14472,Amelia Bedelia 50th Anniversary Library,Peggy Parish,4.43,96
14473,Merry Christmas Amelia Bedelia,Peggy Parish,4.29,64
14475,Amelia Bedelia Goes Camping,Peggy Parish,4.13,64
14476,Amelia Bedelia and the Baby,Peggy Parish,4.17,64
14477,Teach Us Amelia Bedelia,Peggy Parish,4.21,64
14479,Amelia Bedelia Helps Out,Peggy Parish,4.25,64
14485,Directing the Documentary,Michael Rabiger,4.23,648
14487,Introduction to Documentary,Bill Nichols,3.79,248
14490,$30 Film School,Michael W. Dean,3.49,528
14491,Salonica City of Ghosts,Mark Mazower,4.27,544
14492,Farewell to Salonica,Leon Sciaky,4.13,299
14495,The Mind Parasites,Colin Wilson,3.77,240
14497,Neverwhere,Neil Gaiman,4.17,370
14498,Neil Gaiman's Neverwhere,Mike Carey,4.24,224
14504,Marjorie Morningstar,Herman Wouk,3.98,565
14542,The Perfume of the Lady in Black,Gaston Leroux,3.53,252
14551,The Perfume Factory,Alex Austin,4.18,227
14560,Psyche in a Dress,Francesca Lia Block,3.84,116
14566,Echo,Francesca Lia Block,3.87,215
14567,Ecstasia,Francesca Lia Block,3.9,196
14570,Eight Cousins,Louisa May Alcott,4.01,224
14572,Peace Is Every Step,Thich Nhat Hanh,4.33,160
14583,Night Beat,Mikal Gilmore,3.74,496
14591,The History of Rock and Roll,Adam Woog,4,112
14595,Please Kill Me,Legs McNeil,4.16,452
14604,The Day the Country Died,Ian Glasper,3.99,375
14605,Edie,David Weisman,4.22,192
14616,The Leatherstocking Tales Vol. 1,James Fenimore Cooper,3.88,1347
14644,A House Divided,Pearl S. Buck,3.89,348
14647,Sons,Pearl S. Buck,3.84,320
14648,East Wind,Pearl S. Buck,4,288
14656,Encyclopedia Brown Solves Them All,Donald J. Sobol,4.01,96
14657,Encyclopedia Brown and the Case of the Slippery Salamander,Donald J. Sobol,4.08,96
14658,Encyclopedia Brown and the Case of the Treasure Hunt,Donald J. Sobol,4.03,96
14659,Encyclopedia Brown and the Case of the Sleeping Dog,Donald J. Sobol,4.04,80
14663,When Red Is Black,Qiu Xiaolong,3.77,310
14664,The Red and the Black,Stendhal,3.88,560
14666,Red and Black,Stendhal,3.88,572
14670,Black on Red,Robert Robinson,4.33,436
14673,Thinking Visually,Mark Wigan,3.62,184
14680,The Charterhouse of Parma,Stendhal,3.82,532
14686,The King of Elfland's Daughter,Lord Dunsany,3.84,240
14688,In the Land of Time,Lord Dunsany,4.12,432
14691,Fifty-One Tales,Lord Dunsany,3.79,108
14693,The Sword of Welleran and Other Stories,Lord Dunsany,4.01,112
14698,On the Lines of Morris' Romances,William Morris,4.09,288
14705,Faust Part One,Johann Wolfgang von Goethe,3.93,240
14706,Faust First Part,Johann Wolfgang von Goethe,3.93,327
14707,Faust Part Two,Johann Wolfgang von Goethe,3.73,304
14712,Nathan the Wise Minna von Barnhelm and Other Plays and Writings,Gotthold Ephraim Lessing,3.7,370
14719,Your First Year in Network Marketing,Mark Yarnell,4.04,304
14721,The Wealth of Networks,Yochai Benkler,3.97,528
14729,War Trash,Ha Jin,3.79,368
14741,Zone of the Enders,Tim Bogenn,5,128
14743,The God Delusion,Richard Dawkins,3.9,374
14748,Good in Bed,Jennifer Weiner,3.72,376
14755,The Guy Not Taken,Jennifer Weiner,3.48,292
14756,Goodnight Nobody,Jennifer Weiner,3.65,400
14769,Davita's Harp,Chaim Potok,3.99,371
14770,Neuromancer,William Gibson,3.9,384
14778,Chosen By God,R.C. Sproul,4.34,208
14781,The Chosen,Jerome Karabel,4.08,736
14785,Chosen Prey,John Sandford,4.24,383
14786,Chosen But Free,Norman L. Geisler,3.31,285
14788,The Lady Chosen,Stephanie Laurens,3.97,464
14790,Maya Cosmogenesis 2012,John Major Jenkins,3.71,480
14808,Travels of Marco Polo,Marco Polo,3.58,297
14812,The Sword of Angels,John Marco,3.9,980
14817,A Scanner Darkly,Philip K. Dick,4.02,219
14839,Last Man Standing,David Baldacci,4.04,640
14861,Rape,Joyce Carol Oates,3.57,128
14864,Plain Truth,Jodi Picoult,3.98,405
14865,Vanishing Acts,Jodi Picoult,3.69,426
14866,Nineteen Minutes,Jodi Picoult,4.12,440
14870,The Outsiders,S.E. Hinton,4.09,160
14891,A Tree Grows in Brooklyn,Betty Smith,4.26,496
14895,The Sound of Mountain Water,Wallace Stegner,4.06,288
14896,Wolf Willow,Wallace Stegner,3.97,306
14899,Mormon Country,Wallace Stegner,3.95,362
14913,The Complete Novels of Jane Austen Vol 1,Jane Austen,4.53,898
14917,Desire and Duty,Ted Bader,2.86,286
14934,Sense and Sensibility,Jane Austen,4.07,269
14940,Who's Afraid of Virginia Woolf,Edward Albee,4.08,272
14941,To the Lighthouse,Virginia Woolf,3.78,242
14942,Mrs. Dalloway,Virginia Woolf,3.79,194
14943,A Room of One's Own,Virginia Woolf,4.14,125
14945,Moments of Being,Virginia Woolf,4.26,230
14946,The Complete Shorter Fiction of Virginia Woolf,Virginia Woolf,4.05,345
14947,The Diary of Virginia Woolf Volume Two,Virginia Woolf,4.37,384
14948,A Writer's Diary,Virginia Woolf,4.26,355
14951,The Autobiography of Alice B. Toklas,Gertrude Stein,3.59,272
14959,Strange Fits of Passion,Anita Shreve,3.76,352
14960,Eden Close,Anita Shreve,3.66,265
14962,Where or When,Anita Shreve,3.3,241
14964,Body Surfing,Anita Shreve,3.32,291
14975,Labyrinth,Kate Mosse,3.57,515
14978,Labyrinth of Evil,James Luceno,3.84,370
14981,Labyrinths,Jorge Luis Borges,4.46,287
14990,Spook,Mary Roach,3.58,311
14995,Odd Thomas,Dean Koontz,3.97,446
14996,Brother Odd,Dean Koontz,3.98,364
15012,The Haunted Screen,Lotte H. Eisner,4.16,360
15014,Crucial Conversations,Kerry Patterson,4.03,240
15015,Conversations with God,Neale Donald Walsch,4.18,240
15021,Naked Conversations,Robert Scoble,3.72,251
15022,The Art of Civilized Conversation,Margaret Shepherd,3.58,228
15023,Conversation,Stephen Miller,3.2,368
15030,Bono,Michka Assayas,3.95,336
15034,Michael Powell,David Lazar,3.95,186
15044,Art and Lies,Jeanette Winterson,3.86,240
15045,Tanglewreck,Jeanette Winterson,3.46,415
15046,Weight,Jeanette Winterson,3.77,151
15047,The Passion,Jeanette Winterson,4.11,176
15048,Art Objects,Jeanette Winterson,4.05,192
15049,The World and Other Places,Jeanette Winterson,3.86,240
15050,Sexing the Cherry,Jeanette Winterson,3.81,167
15052,Lighthousekeeping,Jeanette Winterson,3.85,232
15054,Written on the Body,Jeanette Winterson,4.07,192
15058,I'm Telling You Stories,Helena Grice,3.7,136
15066,It's Only a Movie Ingrid,Alexander Walker,3.8,320
15073,Portraits of Murder,Alfred Hitchcock,3.89,512
15075,The Art of Alfred Hitchcock,Donald Spoto,4.08,496
15082,The Complete Films Of Alfred Hitchcock,Robert A. Harris,4,256
15085,The Mystery of the Whispering Mummy,Robert Arthur,3.84,185
15087,Alfred Hitchcock and the Making of Psycho,Stephen Rebello,3.9,224
15096,Five Quarters of the Orange,Joanne Harris,3.85,307
15100,Sleep Pale Sister,Joanne Harris,3.28,396
15101,Blackberry Wine,Joanne Harris,3.8,368
15102,Gentlemen and Players,Joanne Harris,3.91,422
15110,The Lollipop Shoes,Joanne Harris,3.83,464
15111,The French Kitchen,Joanne Harris,4.09,256
15124,Holy Madness,Georg Feuerstein,3.71,320
15136,The Adventuress,Audrey Niffenegger,3.33,144
15148,Ralph Ellison,Arnold Rampersad,4.15,657
15154,The Collectors,David Baldacci,4.02,438
15157,Saving Faith,David Baldacci,3.88,528
15160,Total Control,David Baldacci,4.08,613
15167,She Got Up Off the Couch,Haven Kimmel,4.05,313
15168,Orville,Haven Kimmel,4.13,32
15170,The Solace Of Leaving Early,Haven Kimmel,3.79,315
15173,The Used World,Haven Kimmel,3.63,308
15174,Something Rising,Haven Kimmel,3.61,288
15177,Bridge of Birds,Barry Hughart,4.29,278
15190,Looking for God in Harry Potter,John Granger,4.13,234
15194,Shades of Murder,Ann Granger,3.88,404
15195,The Complete Maus,Art Spiegelman,4.55,296
15196,Maus I,Art Spiegelman,4.34,159
15209,Radical Chic & Mau-Mauing the Flak Catchers,Tom Wolfe,3.77,144
15216,Sorcery Rising,Jude Fisher,3.56,528
15225,In the Green Star's Glow,Lin Carter,3.51,192
15229,By the Light of the Green Star,Lin Carter,3.53,175
15241,The Two Towers,J.R.R. Tolkien,4.44,322
15245,The Return of the King,J.R.R. Tolkien,4.53,554
15251,Death's Acre,William M. Bass,4.19,320
15260,The Magical Worlds of Lord of the Rings,David Colbert,4.08,208
15273,The Rough Guide to Australia 7,Margo Daly,3.93,1256
15276,The Rough Guide to Vietnam,Rough Guides,3.89,639
15295,A Gateway to Sindarin,David Salo,3.73,438
15309,The Laughing Corpse,Laurell K. Hamilton,4.12,301
15312,What the Corpse Revealed,Hugh Miller,3.79,320
15314,Corpse,Jessica Snyder Sachs,3.93,270
15316,The Main Corpse,Diane Mott Davidson,3.86,384
15320,Exquisite Corpse,Poppy Z. Brite,3.75,240
15348,Bored of the Rings,The Harvard Lampoon,3.13,149
15351,The Return of the Shadow,J.R.R. Tolkien,4.03,512
15374,The Ice Storm,Rick Moody,3.66,288
15375,The Diviners,Rick Moody,3.03,592
15378,Right Livelihoods,Rick Moody,3.31,240
15379,Black Veil,Rick Moody,3.07,336
15384,Garden State,Rick Moody,3.07,212
15407,The Lord of the Rings Millennium Edition Boxed Set,J.R.R. Tolkien,4.5,1472
15420,Stork Naked,Piers Anthony,3.88,304
15425,Pet Peeve,Piers Anthony,3.86,384
15428,Up in a Heaval,Piers Anthony,3.83,342
15430,Roc and a Hard Place,Piers Anthony,3.75,344
